# test:492
که	O	O	O
از	O	O	O
20	B-DAT	B-DAT	B-DAT
مارس	I-DAT	I-DAT	I-DAT
در	O	O	O
کشور	O	O	O
به	O	O	O
اجرا	O	O	O
گذاشته	O	O	O
شد	O	O	O
،	O	O	O
تأکید	O	O	O
می‌کند	O	O	O
که	O	O	O
نباید	O	O	O
حالت	O	O	O
فوق‌العاده	O	O	O
بیش	O	O	O
از	O	O	O
6	O	O	O
ماه	O	O	O
در	O	O	O
کشور	O	O	O
ادامه	O	O	O
یابد	O	O	O
.	O	O	O

# test:509
امام	B-PER	B-PER	B-PER
حسین	I-PER	I-PER	I-PER
(	I-PER	O	O	*
ع	O	O	O
)	O	O	O
300	O	O	O
سال	O	O	O
بر	O	O	O
روی	O	O	O
زمین	B-LOC	O	O	*
خلافت	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:422
امیرکبیر	O	B-PER	B-PER	*
فوتبال	O	O	O
ایران	B-LOC	B-LOC	B-LOC
آدینه	O	O	O
روی	O	O	O
لبهٔ	O	O	O
پرتگاه	O	O	O
بندبازی	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:754
احمدی‌نژاد	B-PER	B-PER	B-PER
به	O	O	O
حکم	O	O	O
رهبری	O	O	O
گردن	O	O	O
نهاد	O	O	O
.	O	O	O

# test:1027
فابیو	B-PER	B-PER	B-PER
کاپلو	I-PER	I-PER	I-PER
گفته	O	O	O
که	O	O	O
به	O	O	O
خاطر	O	O	O
این	O	O	O
مصدومیت	O	O	O
با	O	O	O
روی	B-PER	B-PER	B-PER
هاجسون	I-PER	I-PER	I-PER
تماس	O	O	O
خواهد	O	O	O
گرفت	O	O	O
و	O	O	O
با	O	O	O
او	O	O	O
همدردی	O	O	O
خواهد	O	O	O
کرد	O	O	O
.	O	O	O

# test:1369
در	O	O	O
چند	O	O	O
مورد	O	O	O
مستحب	O	O	O
است	O	O	O
انسان	O	O	O
در	O	O	O
ماه	O	B-DAT	B-DAT	*
رمضان	O	I-DAT	I-DAT	*
اگرچه	O	O	O
روزه	O	O	O
نیست	O	O	O
امساک	O	O	O
کند	O	O	O
.	O	O	O

# test:584
این	O	O	O
چرخه	O	O	O
لباس‌هایی	O	O	O
که	O	O	O
قبلاً	O	O	O
خشک	O	O	O
شده‌اند	O	O	O
را	O	O	O
هوادهی	O	O	O
می‌کند	O	O	O
و	O	O	O
بوهای	O	O	O
نامطلوب	O	O	O
آنها	O	O	O
را	O	O	O
می‌زداید	O	O	O
.	O	O	O

